title,url,time_published,authors,summary,banner_image,source,category_within_source,source_domain,topics,overall_sentiment_score,ticker_sentiment_score,ticker_sentiment_label,overall_sentiment_label_Bullish,overall_sentiment_label_Neutral,overall_sentiment_label_Somewhat-Bearish,overall_sentiment_label_Somewhat-Bullish,day_of_week,summary_length
"Why InMed Pharmaceuticals Shares Tumbled 28%; Here Are 67 Biggest Movers From Friday - Ambarella  ( NASDAQ:AMBA ) , AGBA Acq  ( NASDAQ:AGBA ) ",https://www.benzinga.com/news/22/11/29800440/why-inmed-pharmaceuticals-shares-tumbled-28-here-are-67-biggest-movers-from-friday,2022-11-21 10:58:38,Lisa Levin,"AGBA Group Holding Limited AGBA gained 50.7% to close at $6.78 on Friday. FOXO Technologies Inc. FOXO shares surged 46.9% to close at $0.6520 on Friday. Foxo Technologies recently announced management changes and delayed filing of Form 10Q. PaxMedica, Inc.",https://cdn.benzinga.com/files/images/story/2022/11/21/image_5.jpg?optimize=medium&dpr=2&auto=webp&width=3840,Benzinga,Markets,www.benzinga.com,"Life Sciences, Energy & Transportation, Technology, Finance, IPO, Retail & Wholesale, Financial Markets, Manufacturing, Earnings, Real Estate & Construction",0.517648838326473,0.1362497980989168,Bearish,False,True,False,False,Monday,40
CN Energy Group. Inc. Has Obtained the Permit to Directly Sell to Drinkable Water Markets,https://www.prnewswire.com/news-releases/cn-energy-group-inc-has-obtained-the-permit-to-directly-sell-to-drinkable-water-markets-301676634.html,2022-11-14 12:00:00,CN Energy Group. Inc.,"LISHUI, China, Nov. 14, 2022 /PRNewswire/ -- CN Energy Group.",Unknown,PR Newswire,Unknown,www.prnewswire.com,Technology,0.7587256814651834,0.8190523414446913,Bullish,False,False,False,True,Monday,10
"Why Qualtrics International Shares Are Trading Sharply Higher; Here Are 23 Stocks Moving Premarket - CN Energy Group  ( NASDAQ:CNEY ) , Canopy Gwth  ( NASDAQ:CGC ) ",https://www.benzinga.com/news/22/10/29392333/why-qualtrics-international-shares-are-trading-sharply-higher-here-are-23-stocks-moving-premarket,2022-10-25 10:39:18,Lisa Levin,"Taysha Gene Therapies, Inc. TSHA rose 43% to $2.16 in pre-market trading. Astellas Pharma Inc. announced plans to invest a total of $50 million to acquire 15% of Taysha Gene Therapies. Corbus Pharmaceuticals Holdings, Inc. CRBP shares rose 25.5% to $0.1470 in pre-market trading after declining 6% ...",https://cdn.benzinga.com/files/images/story/2022/10/25/image20.jpeg?optimize=medium&dpr=2&auto=webp&width=3840,Benzinga,Trading,www.benzinga.com,"Life Sciences, Energy & Transportation, Technology, Finance, Retail & Wholesale, Financial Markets, Manufacturing, Earnings",0.38609100954744524,0.6715429758396047,Somewhat-Bullish,False,True,False,False,Tuesday,48
Why Quoin Pharmaceuticals Plunged Over 62%; Here Are 120 Biggest Movers From Friday,https://www.benzinga.com/news/22/08/28391297/why-quoin-pharmaceuticals-plunged-over-62-here-are-120-biggest-movers-from-friday,2022-08-08 07:05:40,Lisa Levin,"Cooper-Standard Holdings Inc. CPS jumped 69.6% to close at $8.53 on Friday following better-than-expected Q2 results. Intelligent Living Application Group Inc. ILAG surged 64.4% to settle at $3.60 amid volatility in several recent small-cap IPOs. Marker Therapeutics, Inc.",https://cdn.benzinga.com/files/images/story/2022/08/08/image47.jpg?optimize=medium&dpr=2&auto=webp&width=3840,Benzinga,Trading,www.benzinga.com,"Life Sciences, Energy & Transportation, Technology, Finance, IPO, Retail & Wholesale, Financial Markets, Manufacturing, Earnings, Real Estate & Construction",0.642066741081745,0.6944919647710832,Somewhat-Bullish,False,False,False,True,Monday,38
Why Revelation Biosciences is Trading Higher By 115%: Here's 22 Stocks Moving Premarket,https://www.benzinga.com/news/22/07/28184385/why-revelation-biosciences-is-trading-higher-by-115-heres-22-stocks-moving-premarket,2022-07-25 11:26:59,Lisa Levin,"Revelation Biosciences, Inc. REVB rose 115.3% to $1.40 in pre-market trading after the company announced that primary endpoint was met in study for its treatment of allergic rhinitis. GeoVax Labs, Inc. GOVX rose 41.8% to $0.9013 in pre-market trading after declining 8% on Friday. Chimerix, Inc.",https://cdn.benzinga.com/files/images/story/2022/07/25/image13_0.jpg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,"Life Sciences, Energy & Transportation, Technology, Retail & Wholesale, Financial Markets, Manufacturing, Real Estate & Construction",0.027598937274251334,0.2378698697586045,Somewhat-Bearish,False,False,True,False,Monday,46
40 Stocks Moving In Friday's Mid-Day Session,https://www.benzinga.com/news/22/06/27546804/40-stocks-moving-in-fridays-mid-day-session,2022-06-03 16:07:35,Lisa Levin,"Gainers Turning Point Therapeutics, Inc. ( NASDAQ: TPTX ) shares jumped 115.8% to $73.72 after Bristol Myers Squibb announced it will acquire Turning Point Therapeutics for $76 per share. Energy Focus, Inc. ( NASDAQ: EFOI ) shares jumped 32.8% to $1.4740 after declining around 9% on Thursday. N",https://cdn.benzinga.com/files/images/story/2022/06/03/mid-day_movers_image.jpg?optimize=medium&dpr=2&auto=webp&width=3840,Benzinga,Trading,www.benzinga.com,"Life Sciences, Technology, IPO, Retail & Wholesale, Financial Markets, Manufacturing, Earnings, Mergers & Acquisitions, Real Estate & Construction",0.33498829853237966,0.4672494733204001,Neutral,False,True,False,False,Friday,48
18 Stocks Moving in Friday's Pre-Market Session,https://www.benzinga.com/news/22/06/27540029/18-stocks-moving-in-fridays-pre-market-session,2022-06-03 11:21:49,Lisa Levin,"Gainers The Marygold Companies, Inc. ( NYSE: MGLD ) rose 38.8% to $2.04 in pre-market trading. Marygold Companies, last month, posted Q1 earnings of $0.02 per share. Energy Focus, Inc. ( NASDAQ: EFOI ) shares rose 21.5% to $1.35 in pre-market trading after declining around 9% on Thursday. Okta,",https://cdn.benzinga.com/files/images/story/2022/06/03/premkt_movers.png?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,"Life Sciences, Technology, IPO, Retail & Wholesale, Financial Markets, Manufacturing, Earnings, Real Estate & Construction",0.36963752760804075,0.46467382337259044,Neutral,False,True,False,False,Friday,49
74 Biggest Movers From Yesterday,https://www.benzinga.com/news/22/06/27539006/74-biggest-movers-from-yesterday,2022-06-03 09:50:47,Lisa Levin,"Gainers NRx Pharmaceuticals, Inc. ( NASDAQ: NRXP ) shares gained 47.5% to settle at $0.8436 on Thursday. Based on the review of approximately 460 patients, Data Safety and Monitoring Board ( DSMB ) recently determined that the evaluation of NRx Pharmaceuticals' Zyesami ( aviptadil ) should cea",https://cdn.benzinga.com/files/images/story/2022/06/03/yesterdays_movers.png?optimize=medium&dpr=2&auto=webp&width=3840,Benzinga,Trading,www.benzinga.com,"Life Sciences, Technology, Retail & Wholesale, Financial Markets, Manufacturing, Earnings, Mergers & Acquisitions, Real Estate & Construction",0.4006943851162374,0.46696550921624175,Neutral,False,True,False,False,Friday,47
53 Stocks Moving In Thursday's Mid-Day Session,https://www.benzinga.com/news/22/06/27527395/53-stocks-moving-in-thursdays-mid-day-session,2022-06-02 16:17:59,Lisa Levin,Gainers Repare Therapeutics Inc. ( NASDAQ: RPTX ) jumped 38.1% to $12.08 after the company announced it has entered into a worldwide license and collaboration agreement with Roche for the development and commercialization of camonsertib. Repare will receive a $125 million upfront payment and is el,https://cdn.benzinga.com/files/images/story/2022/06/02/mid-day_movers_image.jpg?optimize=medium&dpr=2&auto=webp&width=3840,Benzinga,Trading,www.benzinga.com,"Life Sciences, Technology, Retail & Wholesale, Financial Markets, Manufacturing, Earnings, Real Estate & Construction",0.3669849148404861,0.4522662419652053,Neutral,False,True,False,False,Thursday,46
Stocks That Hit 52-Week Lows On Friday,https://www.benzinga.com/markets/options/22/05/27050916/52-weeks-high-and-low-article,2022-05-06 16:06:50,Benzinga Insights,"On Friday, 1043 companies hit new 52-week lows.
Interesting Points From Today's 52-Week Lows:
The largest company by market cap to set a new 52-week low was Amazon.com  ( NASDAQ:AMZN ) .
The smallest company by market cap to set a new 52-week low was Digital Brands Group  ( NASDAQ:DBGI ) .
Digital B",https://cdn.benzinga.com/files/images/story/2022/movers_image_8140.jpeg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,"Life Sciences, Energy & Transportation, Technology, Finance, Blockchain, Retail & Wholesale, Financial Markets, Manufacturing, Real Estate & Construction",0.37359964034268284,0.46189149618689185,Neutral,False,True,False,False,Friday,54
Stocks That Hit 52-Week Lows On Thursday,https://www.benzinga.com/markets/options/22/05/27026106/52-weeks-high-and-low-article,2022-05-05 15:38:18,Benzinga Insights,"During Thursday, 351 stocks hit new 52-week lows.
Noteworthy Highlights From Today's 52-Week Lows:
The largest company in terms of market cap to set a new 52-week low was Amazon.com  ( NASDAQ:AMZN ) .
ThermoGenesis Holdings  ( NASDAQ:THMO )  was the smallest company in terms of market cap to set a n",https://cdn.benzinga.com/files/images/story/2022/movers_image_8038.jpeg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,"Life Sciences, Energy & Transportation, Technology, Finance, Retail & Wholesale, Financial Markets, Manufacturing, Real Estate & Construction",0.3798264177262879,0.4499858452143799,Neutral,False,True,False,False,Thursday,52
Stocks That Hit 52-Week Lows On Monday,https://www.benzinga.com/news/22/04/26669813/stocks-that-hit-52-week-lows-on-monday,2022-04-18 15:40:44,,"On Monday, 466 companies hit new 52-week lows.
Noteworthy Highlights From Today's 52-Week Lows:
The largest company by market cap to set a new 52-week low was Walt Disney  ( NYSE:DIS ) .
The smallest company on a market cap basis to set a new 52-week low was InVivo Therapeutics Hldg  ( NASDAQ:NVIV )",https://cdn.benzinga.com/files/imagecache/story_image_685x375C/images/story/2022/movers_image_6728.jpeg,Benzinga,Trading,www.benzinga.com,"Life Sciences, Energy & Transportation, Technology, Finance, Retail & Wholesale, Financial Markets, Manufacturing, Real Estate & Construction",0.3747060627747674,0.4641606038448914,Neutral,False,True,False,False,Monday,54
8 Materials Stocks Moving In Monday's Pre-Market Session,https://www.benzinga.com/pre-market-outlook/22/03/26016033/8-materials-stocks-moving-in-mondays-pre-market-session,2022-03-07 13:23:48,,"Gainers
Marrone Bio Innovations  ( NASDAQ:MBII )  shares moved upwards by 15.6% to $0.75 during Monday's pre-market session. The company's market cap stands at $135.5 million.
CN Energy Group  ( NASDAQ:CNEY )  stock increased by 9.99% to $1.98. The market value of their outstanding shares is at $40.",https://cdn.benzinga.com/files/imagecache/og_image_social_share_1200x630/images/story/2022/movers_image_3781.jpeg,Benzinga,Markets,www.benzinga.com,"Life Sciences, Financial Markets, Energy & Transportation, Real Estate & Construction, Technology",0.4025893085980227,0.46599464723321704,Neutral,False,True,False,False,Monday,48
Pasithea Therapeutics Announces $5 Million Private Placement Priced At-The-Market Under Nasdaq Rules,https://www.globenewswire.com/news-release/2024/09/26/2954204/0/en/Pasithea-Therapeutics-Announces-5-Million-Private-Placement-Priced-At-The-Market-Under-Nasdaq-Rules.html,2024-09-26 22:44:00,Pasithea,"MIAMI, Sept. 26, 2024 ( GLOBE NEWSWIRE ) -- Pasithea Therapeutics Corp. ( NASDAQ: KTTA ) ( ""Pasithea"" or the ""Company"" ) , a clinical-stage biotechnology company developing PAS-004, a next-generation macrocyclic MEK inhibitor, for the treatment of neurofibromatosis type 1 ( NF1 ) and other ...",https://ml.globenewswire.com/Resource/Download/0016f128-13c3-45a7-8455-cec1f4768995,GlobeNewswire,Unknown,www.globenewswire.com,"Technology, Financial Markets",0.6510735798928031,0.4535167260936092,Neutral,False,False,False,True,Thursday,47
Dow Surges Over 250 Points; Accenture Earnings Top Views - Accenture  ( NYSE:ACN ) ,https://www.benzinga.com/news/earnings/24/09/41054550/dow-surges-over-250-points-accenture-earnings-top-views,2024-09-26 18:52:18,Avi Kapoor,"U.S. stocks traded higher toward the end of trading, with the Dow Jones index rising more than 250 points on Thursday. The Dow traded up 0.63% to 42,177.28 while the NASDAQ rose 0.54% to 18,179.88. The S&P 500 also rose, gaining, 0.36% to 5,743.03. Materials shares jumped by 1.9% on Thursday.",https://cdn.benzinga.com/files/images/story/2024/09/26/Prague-cz--27-April-2023-Logo-On-Accentu_0.jpeg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,"IPO, Financial Markets, Manufacturing, Earnings, Technology",0.8236054525617881,0.62623463597886,Somewhat-Bullish,False,False,False,True,Thursday,51
Crude Oil Down Over 2%; US Initial Jobless Claims Fall - Concentrix  ( NASDAQ:CNXC ) ,https://www.benzinga.com/markets/cryptocurrency/24/09/41051158/crude-oil-down-over-2-us-initial-jobless-claims-fall,2024-09-26 16:01:58,Avi Kapoor,"U.S. stocks traded higher midway through trading, with the Dow Jones index gaining around 200 points on Thursday. The Dow traded up 0.47% to 42,110.56 while the NASDAQ rose 0.19% to 18,117.40. The S&P 500 also rose, gaining, 0.21% to 5,734.09. Materials shares jumped by 1.8% on Thursday.",https://cdn.benzinga.com/files/images/story/2024/09/26/Crude-oil-4-logo.jpeg?width=1200&height=800&fit=crop,Benzinga,Trading,www.benzinga.com,"Life Sciences, IPO, Financial Markets, Technology",0.7440522791601833,0.8794264098774353,Bullish,False,False,False,True,Thursday,48
Why Is Pasithea Therapeutics Stock Surging On Thursday? - Pasithea Therapeutics  ( NASDAQ:KTTA ) ,https://www.benzinga.com/general/biotech/24/09/41046115/why-is-pasithea-therapeutics-stock-surging-on-thursday,2024-09-26 12:56:41,Vandana Singh,"On Thursday, Pasithea Therapeutics Corp. KTTA announced safety, tolerability, pharmacokinetic ( PK ) , and preliminary efficacy data from the first 2 cohorts of patients ( n=6 ) in its Phase 1 trial of PAS-004 in patients with MAPK pathway-driven advanced solid tumors with a documented RAS, NF1 ...",https://cdn.benzinga.com/files/images/story/2024/09/26/KTTA.png?width=1200&height=800&fit=crop,Benzinga,General,www.benzinga.com,"Technology, Financial Markets",0.7207837952530276,0.47713871863586077,Neutral,False,False,False,True,Thursday,49
"Pasithea Therapeutics Announces Positive Initial Safety, Tolerability, Pharmacokinetic  ( PK ) , and Preliminary Efficacy Data from its Phase 1 Clinical Trial of PAS-004 in Advanced Cancer - Pasithea Therapeutics  ( NASDAQ:KTTA ) , Pasithea Therapeutics  ( NASDAQ:KTTAW ) ",https://www.benzinga.com/pressreleases/24/09/g41042849/pasithea-therapeutics-announces-positive-initial-safety-tolerability-pharmacokinetic-pk-and-prelim,2024-09-26 11:02:00,Globe Newswire,"-- Single patient in 2mg cohort with stage 3 colon cancer who received 4 prior lines of therapy achieves prolonged stable disease and remains on drug into 6th dosing cycle -- -- No treatment-related adverse events ( TRAEs ) or dose-limiting toxicities ( DLTs ) observed to date, including no rash ...",https://ml.globenewswire.com/Resource/Download/4765238d-9961-438e-b459-509a5c917974/interim-phase-1-results.jpg,Benzinga,General,www.benzinga.com,"Technology, Financial Markets",0.5815132217480634,0.4601477655411731,Neutral,False,True,False,False,Thursday,52
"Pasithea Therapeutics to Present at the H.C. Wainwright 26th Annual Global Investment Conference - Pasithea Therapeutics  ( NASDAQ:KTTA ) , Pasithea Therapeutics  ( NASDAQ:KTTAW ) ",https://www.benzinga.com/pressreleases/24/08/g40600467/pasithea-therapeutics-to-present-at-the-h-c-wainwright-26th-annual-global-investment-conference,2024-08-28 13:11:01,Globe Newswire,"SOUTH SAN FRANCISCO, Calif. and MIAMI, Aug. 28, 2024 ( GLOBE NEWSWIRE ) -- Pasithea Therapeutics Corp.",https://ml.globenewswire.com/media/0016f128-13c3-45a7-8455-cec1f4768995/small/pasithealogo-png.png,Benzinga,News,www.benzinga.com,"Technology, Financial Markets",0.594210469557277,0.37018672159533994,Neutral,False,True,False,False,Wednesday,17
